theme,objective,family,effort,comparison,from_attr_code,from_attr_label,to_attr_code,to_attr_label,count,share_of_mismatches,n_mismatches
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_linear,D,Maintainability,A,Adoption Ease,3,0.01090909090909091,275
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,E,Capability,D,Maintainability,15,0.02533783783783784,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,S,Reliability,D,Maintainability,67,0.11317567567567567,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,D,Maintainability,S,Reliability,55,0.0929054054054054,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,D,Maintainability,E,Capability,90,0.15202702702702703,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,A,Adoption Ease,E,Capability,66,0.11148648648648649,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,D,Maintainability,A,Adoption Ease,23,0.03885135135135135,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,S,Reliability,E,Capability,118,0.19932432432432431,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,E,Capability,S,Reliability,20,0.033783783783783786,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,S,Reliability,A,Adoption Ease,52,0.08783783783783784,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,A,Adoption Ease,D,Maintainability,21,0.03547297297297297,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,E,Capability,A,Adoption Ease,15,0.02533783783783784,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,actor_vs_judge,A,Adoption Ease,S,Reliability,50,0.08445945945945946,592
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,E,Capability,D,Maintainability,13,0.025490196078431372,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,S,Reliability,D,Maintainability,74,0.1450980392156863,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,D,Maintainability,E,Capability,80,0.1568627450980392,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,A,Adoption Ease,E,Capability,19,0.03725490196078431,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,D,Maintainability,A,Adoption Ease,29,0.056862745098039215,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,S,Reliability,E,Capability,118,0.23137254901960785,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,D,Maintainability,S,Reliability,62,0.12156862745098039,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,E,Capability,S,Reliability,22,0.043137254901960784,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,S,Reliability,A,Adoption Ease,54,0.10588235294117647,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,E,Capability,A,Adoption Ease,16,0.03137254901960784,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,A,Adoption Ease,S,Reliability,14,0.027450980392156862,510
software,5-year overall production engineering outcome for a small team,GPT-5-nano,low,linear_vs_judge,A,Adoption Ease,D,Maintainability,9,0.01764705882352941,510
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,D,Maintainability,S,Reliability,48,0.1411764705882353,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,E,Capability,S,Reliability,12,0.03529411764705882,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,E,Capability,D,Maintainability,14,0.041176470588235294,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,S,Reliability,D,Maintainability,21,0.061764705882352944,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,D,Maintainability,E,Capability,72,0.21176470588235294,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,A,Adoption Ease,E,Capability,55,0.16176470588235295,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,S,Reliability,E,Capability,37,0.10882352941176471,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,A,Adoption Ease,D,Maintainability,56,0.16470588235294117,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_linear,A,Adoption Ease,S,Reliability,25,0.07352941176470588,340
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,D,Maintainability,S,Reliability,61,0.10777385159010601,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,D,Maintainability,E,Capability,76,0.13427561837455831,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,E,Capability,A,Adoption Ease,23,0.04063604240282685,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,S,Reliability,E,Capability,138,0.24381625441696114,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,E,Capability,D,Maintainability,28,0.04946996466431095,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,S,Reliability,D,Maintainability,25,0.044169611307420496,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,D,Maintainability,A,Adoption Ease,46,0.0812720848056537,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,A,Adoption Ease,E,Capability,59,0.10424028268551237,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,E,Capability,S,Reliability,14,0.024734982332155476,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,S,Reliability,A,Adoption Ease,38,0.06713780918727916,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,A,Adoption Ease,D,Maintainability,35,0.061837455830388695,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,actor_vs_judge,A,Adoption Ease,S,Reliability,23,0.04063604240282685,566
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,D,Maintainability,E,Capability,80,0.16494845360824742,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,S,Reliability,A,Adoption Ease,55,0.1134020618556701,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,S,Reliability,E,Capability,123,0.2536082474226804,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,S,Reliability,D,Maintainability,21,0.04329896907216495,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,E,Capability,S,Reliability,57,0.11752577319587629,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,D,Maintainability,S,Reliability,10,0.020618556701030927,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,E,Capability,D,Maintainability,34,0.07010309278350516,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,D,Maintainability,A,Adoption Ease,37,0.07628865979381444,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,E,Capability,A,Adoption Ease,51,0.10515463917525773,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,A,Adoption Ease,E,Capability,9,0.018556701030927835,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,A,Adoption Ease,S,Reliability,2,0.004123711340206186,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,minimal,linear_vs_judge,A,Adoption Ease,D,Maintainability,6,0.012371134020618556,485
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,D,Maintainability,S,Reliability,53,0.1572700296735905,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,E,Capability,S,Reliability,12,0.03560830860534125,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,E,Capability,D,Maintainability,12,0.03560830860534125,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,S,Reliability,D,Maintainability,19,0.05637982195845697,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,A,Adoption Ease,E,Capability,58,0.17210682492581603,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,S,Reliability,E,Capability,36,0.10682492581602374,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,D,Maintainability,E,Capability,70,0.20771513353115728,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,A,Adoption Ease,D,Maintainability,53,0.1572700296735905,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_linear,A,Adoption Ease,S,Reliability,24,0.0712166172106825,337
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,D,Maintainability,S,Reliability,61,0.108348134991119,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,D,Maintainability,E,Capability,79,0.14031971580817051,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,E,Capability,A,Adoption Ease,24,0.04262877442273535,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,S,Reliability,E,Capability,134,0.23801065719360567,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,E,Capability,D,Maintainability,31,0.055062166962699825,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,S,Reliability,D,Maintainability,31,0.055062166962699825,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,A,Adoption Ease,D,Maintainability,28,0.0497335701598579,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,A,Adoption Ease,E,Capability,54,0.09591474245115453,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,D,Maintainability,A,Adoption Ease,50,0.08880994671403197,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,E,Capability,S,Reliability,15,0.02664298401420959,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,S,Reliability,A,Adoption Ease,37,0.06571936056838366,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,actor_vs_judge,A,Adoption Ease,S,Reliability,19,0.03374777975133215,563
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,D,Maintainability,E,Capability,80,0.16227180527383367,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,S,Reliability,A,Adoption Ease,54,0.10953346855983773,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,S,Reliability,E,Capability,119,0.2413793103448276,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,S,Reliability,D,Maintainability,27,0.05476673427991886,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,D,Maintainability,S,Reliability,14,0.028397565922920892,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,A,Adoption Ease,D,Maintainability,4,0.008113590263691683,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,A,Adoption Ease,E,Capability,6,0.012170385395537525,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,E,Capability,D,Maintainability,40,0.08113590263691683,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,E,Capability,S,Reliability,42,0.08519269776876268,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,E,Capability,A,Adoption Ease,66,0.13387423935091278,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,D,Maintainability,A,Adoption Ease,38,0.07707910750507099,493
software,5-year overall production engineering outcome for a small team,Qwen3.5-14B,low,linear_vs_judge,A,Adoption Ease,S,Reliability,3,0.006085192697768763,493
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,S,Reliability,D,Maintainability,30,0.06880733944954129,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,E,Capability,D,Maintainability,4,0.009174311926605505,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,S,Reliability,A,Adoption Ease,14,0.03211009174311927,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,S,Reliability,E,Capability,93,0.21330275229357798,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,A,Adoption Ease,E,Capability,20,0.045871559633027525,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,D,Maintainability,S,Reliability,74,0.16972477064220184,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,A,Adoption Ease,S,Reliability,25,0.05733944954128441,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,D,Maintainability,E,Capability,69,0.15825688073394495,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,E,Capability,S,Reliability,57,0.13073394495412843,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,D,Maintainability,A,Adoption Ease,14,0.03211009174311927,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,A,Adoption Ease,D,Maintainability,31,0.07110091743119266,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_linear,E,Capability,A,Adoption Ease,5,0.011467889908256881,436
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,S,Reliability,D,Maintainability,85,0.13097072419106318,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,A,Adoption Ease,S,Reliability,73,0.11248073959938366,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,E,Capability,S,Reliability,65,0.10015408320493066,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,S,Reliability,E,Capability,80,0.12326656394453005,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,A,Adoption Ease,D,Maintainability,32,0.04930662557781202,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,D,Maintainability,S,Reliability,142,0.21879815100154082,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,E,Capability,D,Maintainability,36,0.05546995377503852,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,D,Maintainability,E,Capability,61,0.09399075500770417,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,E,Capability,A,Adoption Ease,14,0.02157164869029276,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,S,Reliability,A,Adoption Ease,27,0.04160246533127889,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,D,Maintainability,A,Adoption Ease,18,0.02773497688751926,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,actor_vs_judge,A,Adoption Ease,E,Capability,16,0.02465331278890601,649
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,S,Reliability,D,Maintainability,86,0.14214876033057852,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,D,Maintainability,E,Capability,45,0.0743801652892562,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,A,Adoption Ease,D,Maintainability,19,0.03140495867768595,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,E,Capability,D,Maintainability,59,0.09752066115702479,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,E,Capability,S,Reliability,132,0.21818181818181817,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,S,Reliability,E,Capability,74,0.12231404958677686,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,D,Maintainability,S,Reliability,86,0.14214876033057852,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,A,Adoption Ease,S,Reliability,42,0.06942148760330578,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,S,Reliability,A,Adoption Ease,31,0.0512396694214876,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,D,Maintainability,A,Adoption Ease,9,0.01487603305785124,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,A,Adoption Ease,E,Capability,10,0.01652892561983471,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,minimal,linear_vs_judge,E,Capability,A,Adoption Ease,12,0.019834710743801654,605
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,S,Reliability,E,Capability,76,0.18446601941747573,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,D,Maintainability,E,Capability,55,0.13349514563106796,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,D,Maintainability,S,Reliability,70,0.16990291262135923,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,A,Adoption Ease,E,Capability,22,0.05339805825242718,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,E,Capability,D,Maintainability,12,0.02912621359223301,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,S,Reliability,D,Maintainability,27,0.06553398058252427,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,S,Reliability,A,Adoption Ease,10,0.024271844660194174,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,E,Capability,S,Reliability,66,0.16019417475728157,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,A,Adoption Ease,D,Maintainability,34,0.0825242718446602,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,E,Capability,A,Adoption Ease,5,0.012135922330097087,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,D,Maintainability,A,Adoption Ease,11,0.02669902912621359,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_linear,A,Adoption Ease,S,Reliability,24,0.05825242718446602,412
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,D,Maintainability,E,Capability,62,0.08895265423242468,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,S,Reliability,E,Capability,90,0.1291248206599713,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,D,Maintainability,S,Reliability,134,0.19225251076040173,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,D,Maintainability,A,Adoption Ease,18,0.02582496413199426,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,S,Reliability,D,Maintainability,81,0.11621233859397417,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,A,Adoption Ease,S,Reliability,85,0.12195121951219512,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,A,Adoption Ease,E,Capability,25,0.035868005738880916,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,S,Reliability,A,Adoption Ease,16,0.02295552367288379,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,E,Capability,D,Maintainability,54,0.07747489239598278,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,E,Capability,S,Reliability,87,0.12482065997130559,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,E,Capability,A,Adoption Ease,16,0.02295552367288379,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,actor_vs_judge,A,Adoption Ease,D,Maintainability,29,0.04160688665710186,697
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,D,Maintainability,E,Capability,55,0.08675078864353312,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,E,Capability,S,Reliability,132,0.2082018927444795,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,E,Capability,A,Adoption Ease,15,0.02365930599369085,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,S,Reliability,E,Capability,88,0.138801261829653,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,E,Capability,D,Maintainability,55,0.08675078864353312,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,S,Reliability,D,Maintainability,87,0.13722397476340695,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,D,Maintainability,A,Adoption Ease,9,0.014195583596214511,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,A,Adoption Ease,E,Capability,9,0.014195583596214511,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,A,Adoption Ease,D,Maintainability,23,0.03627760252365931,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,D,Maintainability,S,Reliability,88,0.138801261829653,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,A,Adoption Ease,S,Reliability,50,0.07886435331230283,634
software,5-year overall production engineering outcome for a small team,Ministral-3-14B,low,linear_vs_judge,S,Reliability,A,Adoption Ease,23,0.03627760252365931,634
